business_id,name,rating,review_count,category,address,city,zip_code,review_text,review_rating
BPqBRgweCDLInSRww9qmYg,Le Corner Saint Germain,4.7,43,French,92 boulevard Saint-Germain,Paris,75005,"We ate a late lunch here on the recommendations of Yelp and it was great.  My wife and I enjoy all foods, as does my daughter, but my son is a picky eater...",5
BPqBRgweCDLInSRww9qmYg,Le Corner Saint Germain,4.7,43,French,92 boulevard Saint-Germain,Paris,75005,"If you're looking for the perfect Parisian corner bistro experience, this is the place. Charming patio vibes, delicious food, fantastic cocktails, and...",5
BPqBRgweCDLInSRww9qmYg,Le Corner Saint Germain,4.7,43,French,92 boulevard Saint-Germain,Paris,75005,"I had walked past the adorable exterior of Le Corner a few times during my stay in St. Germaine, however this past Sunday I thought it fitting to stop in...",4
BPqBRgweCDLInSRww9qmYg,Le Corner Saint Germain,4.7,43,French,92 boulevard Saint-Germain,Paris,75005,Found this sweet little bistro a short walk from our hotel in the 4th in Paris.  Quaint setting with friendly staff and yummy food.   Husband had the burger...,5
BPqBRgweCDLInSRww9qmYg,Le Corner Saint Germain,4.7,43,French,92 boulevard Saint-Germain,Paris,75005,"Je cherchais un resto près de la Sorbonne, mais pas un piège à touristes. On est tombés sur un petit resto d'angle très bien noté. La cuisine était...",5
BPqBRgweCDLInSRww9qmYg,Le Corner Saint Germain,4.7,43,French,92 boulevard Saint-Germain,Paris,75005,"Now this was an outstanding choice for sidewalk cafe dining in Paris. Great location, impeccable service and outstanding food. Yet nothing fancy or pricey...",5
BPqBRgweCDLInSRww9qmYg,Le Corner Saint Germain,4.7,43,French,92 boulevard Saint-Germain,Paris,75005,"Food was very tasty, fast, and they had several healthy options without bread or flour.
Out waitress was very patient and helpful, she answered all of our...",5
wLgAxIB7111BcWLWh7KpFw,La Régalade,4.5,110,French,106 rue Saint-Honoré,Paris,75001,"My wife and I booked this for lunch and were not disappointed!  

It's a sharp restaurant with a clean look, prompt service, and exceptionally presented...",5
wLgAxIB7111BcWLWh7KpFw,La Régalade,4.5,110,French,106 rue Saint-Honoré,Paris,75001,"This place is delicious! We ordered the three-course meal, which started with a complimentary pâté and bread. To be honest, it's not really my thing, so I...",5
wLgAxIB7111BcWLWh7KpFw,La Régalade,4.5,110,French,106 rue Saint-Honoré,Paris,75001,Quaint restaurant in Paris. A colleague of mine recommended this place. The portions were huge! The decor is very chic. Tables are a bit too close though....,4
wLgAxIB7111BcWLWh7KpFw,La Régalade,4.5,110,French,106 rue Saint-Honoré,Paris,75001,"Paris, Adjacent to Opera/9th arrondissement in the 1st arrondissement (5 minute walk from my hotel in the 9th). This is the only place I dined at twice...",5
wLgAxIB7111BcWLWh7KpFw,La Régalade,4.5,110,French,106 rue Saint-Honoré,Paris,75001,My friend and I came to Le Régalade on the recommendation of a local friend and it did not disappoint! We both agreed the squid ink risotto was one of the...,5
wLgAxIB7111BcWLWh7KpFw,La Régalade,4.5,110,French,106 rue Saint-Honoré,Paris,75001,"This place came recommended by my concierge, and it was absolutely spot on! I popped in for a quick lunch by myself and was seated promptly. I was given a...",5
wLgAxIB7111BcWLWh7KpFw,La Régalade,4.5,110,French,106 rue Saint-Honoré,Paris,75001,This is a reservation only bistro that appears to be dominated by locals - not touristy. It is still a target destination after many meals at its various...,4
vjJ5XviPtldKNqAevyoAug,Chez Mademoiselle,4.5,127,French,16 rue Charlemagne,Paris,75004,I went with my sister while there for the Olympics. The restaurant is just a block off the main strip which was nice to get a little bit of a more quiet...,5
vjJ5XviPtldKNqAevyoAug,Chez Mademoiselle,4.5,127,French,16 rue Charlemagne,Paris,75004,Walked in with a friend late Thursday. The chocolate mousse was excellent - rich and came with a healthy portion of whipped cream. It's very cute and lovely...,5
vjJ5XviPtldKNqAevyoAug,Chez Mademoiselle,4.5,127,French,16 rue Charlemagne,Paris,75004,"We arrived at Chez Mademoiselle around 8:30 at night and were lucky to get a table without a reservation. The restaurant is cozy, with lots of moody...",5
vjJ5XviPtldKNqAevyoAug,Chez Mademoiselle,4.5,127,French,16 rue Charlemagne,Paris,75004,"This was one of the best meals we had during our trip to Paris. The steak was very well cooked, and the sauces that came with our food were full of flavor...",5
vjJ5XviPtldKNqAevyoAug,Chez Mademoiselle,4.5,127,French,16 rue Charlemagne,Paris,75004,"Food was phenomenal, excellent service, ambience quaint and cozy. A perfect end to our trip to Paris!  Highly recommend!",5
vjJ5XviPtldKNqAevyoAug,Chez Mademoiselle,4.5,127,French,16 rue Charlemagne,Paris,75004,"We had a 7:30 reservation for 2. We were seated promptly. The service is good, and the servers are friendly. The food, in our opinion, did not live up to...",3
vjJ5XviPtldKNqAevyoAug,Chez Mademoiselle,4.5,127,French,16 rue Charlemagne,Paris,75004,The food was amazing and the staff equally as great. A highlight of Paris. I highly recommend you coming to this cool establishment.,5
OlJM2JixZiOdr_XwZ-zfNQ,Marcelle,5.0,3,French,9 rue Antoine Vollon,Paris,75012,"Wow, incredible food. We visit Paris every year and stumbled upon Marcelle luckily to find a calm setting and great food. The chef used to be a baker and...",5
OlJM2JixZiOdr_XwZ-zfNQ,Marcelle,5.0,3,French,9 rue Antoine Vollon,Paris,75012,I took my mom to this place. Found it on trip advisor. The food is easily 5 stars but the place has a nice chill vibe going on. I had the pickled herring as...,5
J8q2EjxuOk3v19R5xQWAFA,Café Blanc,4.4,75,"French, Coffee & Tea, Breakfast & Brunch",10 rue Croix des Petits Champs,Paris,75001,"Wonderful food & service.  Good enough that we ate there twice.  Thank you, Cafe Blanc!!",5
J8q2EjxuOk3v19R5xQWAFA,Café Blanc,4.4,75,"French, Coffee & Tea, Breakfast & Brunch",10 rue Croix des Petits Champs,Paris,75001,We found Café Blanc very close to where we were staying and we are very glad we did. We were quickly seated and the waiter was very helpful going over the...,4
J8q2EjxuOk3v19R5xQWAFA,Café Blanc,4.4,75,"French, Coffee & Tea, Breakfast & Brunch",10 rue Croix des Petits Champs,Paris,75001,Café Blanc was the perfect spot for breakfast during our Europe trip! It's conveniently located just a short walk from the Louvre. The croissant was...,4
J8q2EjxuOk3v19R5xQWAFA,Café Blanc,4.4,75,"French, Coffee & Tea, Breakfast & Brunch",10 rue Croix des Petits Champs,Paris,75001,We had reservations at a restaurant next door to the the Cafe Blanc but when we arrived we decided we didn't want to eat  there. We were pretty upset to be...,4
J8q2EjxuOk3v19R5xQWAFA,Café Blanc,4.4,75,"French, Coffee & Tea, Breakfast & Brunch",10 rue Croix des Petits Champs,Paris,75001,"Bread - keep it in case you head to Montmartre and need weapons to defend yourself from the scammers. 

Steak - tough and stringy. 

Fries - not bad. 

Fish...",3
J8q2EjxuOk3v19R5xQWAFA,Café Blanc,4.4,75,"French, Coffee & Tea, Breakfast & Brunch",10 rue Croix des Petits Champs,Paris,75001,"Went here our 1st night in Paris...it was close to our hotel

Food was good, service was excellent",4
J8q2EjxuOk3v19R5xQWAFA,Café Blanc,4.4,75,"French, Coffee & Tea, Breakfast & Brunch",10 rue Croix des Petits Champs,Paris,75001,"Service was friendly and welcoming. Food left a bit to be desired. Beef was good, though some cuts were tough. Duck was very, very tough. The Buddha Bowl...",3
SkZWjUwmNgcCJJQvgJT1DQ,La Jacobine,4.5,401,"Tea Rooms, French",59-61 rue Saint-André des Arts,Paris,75006,"Of all the meals I had in Paris, La Jacobine was my absolute favorite. Everything here was incredible - if you're nervous but curious about Escargot - this...",5
SkZWjUwmNgcCJJQvgJT1DQ,La Jacobine,4.5,401,"Tea Rooms, French",59-61 rue Saint-André des Arts,Paris,75006,"Chill vibes, entertaining art on the wall, and solid eats. 

Onion soup was 5/5. Ask for extra bread for dunking. 

Goat cheese salad was original, fresh,...",4
SkZWjUwmNgcCJJQvgJT1DQ,La Jacobine,4.5,401,"Tea Rooms, French",59-61 rue Saint-André des Arts,Paris,75006,"Service was amazing and friendly! 

Food was great as well. Various vegetarian options are available. This was my partner's first time trying escargot and...",4
SkZWjUwmNgcCJJQvgJT1DQ,La Jacobine,4.5,401,"Tea Rooms, French",59-61 rue Saint-André des Arts,Paris,75006,If you can get a reservation this is a must visit.Best onion soup in paris. So much flavor in all their dishes it's Michelin level with out the price. Had...,5
SkZWjUwmNgcCJJQvgJT1DQ,La Jacobine,4.5,401,"Tea Rooms, French",59-61 rue Saint-André des Arts,Paris,75006,"Lovely food 
Perfectly friendly staff
Totally enjoyed family of four .Only issue and not a big thing no online booking or reservation.",4
SkZWjUwmNgcCJJQvgJT1DQ,La Jacobine,4.5,401,"Tea Rooms, French",59-61 rue Saint-André des Arts,Paris,75006,I have been eying out La Jacobine to have Coq au vin. It's one of the dishes I wanted to make sure to try while in Paris. Knowing they open at 7pm. I left...,5
SkZWjUwmNgcCJJQvgJT1DQ,La Jacobine,4.5,401,"Tea Rooms, French",59-61 rue Saint-André des Arts,Paris,75006,"Service is super friendly. This place is very popular with tourists. Food was delicious, especially the French Onion Soup (which was a very generous...",5
WHHt_Jb8Tgidn9mW7oDnIg,La Coïncidence,4.5,520,French,15 rue Mesnil,Paris,75116,"Great food. Great atmosphere   Highly recommended .... Service was on par ! 
In the Trocadero area",5
WHHt_Jb8Tgidn9mW7oDnIg,La Coïncidence,4.5,520,French,15 rue Mesnil,Paris,75116,"I actually found this spot by accident when I was looking for just anything open that we could get into on a cold blistering December night in Paris.

I saw...",4
WHHt_Jb8Tgidn9mW7oDnIg,La Coïncidence,4.5,520,French,15 rue Mesnil,Paris,75116,"This place is really good for dinner. It's not that big with a room in the front and one on the back, but it's really comfy, especially with the cool items...",5
WHHt_Jb8Tgidn9mW7oDnIg,La Coïncidence,4.5,520,French,15 rue Mesnil,Paris,75116,"This was really good food.
The ""magret de canard"" / duck breast was really well cooked with a wonderful orange sauce.
The ""poelee de gambas"" / sauted shrimp...",5
WHHt_Jb8Tgidn9mW7oDnIg,La Coïncidence,4.5,520,French,15 rue Mesnil,Paris,75116,"Made reservations a week in advance. The day of, due to tours and traffic we arrived about 10min late. Called ahead to let them know and they were super...",4
WHHt_Jb8Tgidn9mW7oDnIg,La Coïncidence,4.5,520,French,15 rue Mesnil,Paris,75116,It closed three years ago.  We walked all over looking for it only to be told it closed.   Another reason I didn't like Paris.  The people in the spot told...,1
WHHt_Jb8Tgidn9mW7oDnIg,La Coïncidence,4.5,520,French,15 rue Mesnil,Paris,75116,"Made reservations here based on the ratings on yelp, but thought the food is just average. It's decent but not wow, especially compared to other meals we...",3
kYb2q4Li8Cw2PY_I9lCJOw,Chez Janou,4.1,660,"Bistros, Provencal",2 rue Roger Verlomme,Paris,75003,"One of the highlights of our trip to Paris was discovering Chez Janou, a charming restaurant specializing in the cuisine of the south of France. It was only...",5
kYb2q4Li8Cw2PY_I9lCJOw,Chez Janou,4.1,660,"Bistros, Provencal",2 rue Roger Verlomme,Paris,75003,This is a cute French restaurant on a street corner. It's very busy with a youngish crowd. The menu looked very French countryside. I had raviolis Delphine...,3
kYb2q4Li8Cw2PY_I9lCJOw,Chez Janou,4.1,660,"Bistros, Provencal",2 rue Roger Verlomme,Paris,75003,"The two of us walked in shortly after they opened on a weekday and were promptly seated. The menu is in French, which was a fun exercise to say the least....",5
kYb2q4Li8Cw2PY_I9lCJOw,Chez Janou,4.1,660,"Bistros, Provencal",2 rue Roger Verlomme,Paris,75003,"Poor service! STAY AWAY! 
We came to this restaurant this afternoon and asked for a reservation for the evening. The staff person said she would give us a...",1
kYb2q4Li8Cw2PY_I9lCJOw,Chez Janou,4.1,660,"Bistros, Provencal",2 rue Roger Verlomme,Paris,75003,This was our first meal in Paris and it wa great! It was highly recommended and of course my daughter saw it on TikTok for their chocolate mousse. We didn't...,4
kYb2q4Li8Cw2PY_I9lCJOw,Chez Janou,4.1,660,"Bistros, Provencal",2 rue Roger Verlomme,Paris,75003,"This was one of the most amazing meals I've had, possibly ever. My favorite dish was the ravioli, but the risotto was delicious and the salted caramel...",5
kYb2q4Li8Cw2PY_I9lCJOw,Chez Janou,4.1,660,"Bistros, Provencal",2 rue Roger Verlomme,Paris,75003,"Went for a late lunch with a friend (3pm) and thankfully there was no crazy line, we waited about 5 mins and were given a seat. They started us off with a...",5
n-XIbgR-Gwb1CqBMyjwj0w,Chez Fernand,4.4,270,French,9 rue Christine,Paris,75006,"Such a lovely restaurant tuck in the alleyway, we arrived a little before the restaurant opens, because we didn't have a reservation. The line gets long....",5
n-XIbgR-Gwb1CqBMyjwj0w,Chez Fernand,4.4,270,French,9 rue Christine,Paris,75006,Classic French restaurant very close to our hotel. Had so many good reviews so decided to come by last night. We made a reservation and was happy that we...,5
n-XIbgR-Gwb1CqBMyjwj0w,Chez Fernand,4.4,270,French,9 rue Christine,Paris,75006,FANTASTIC French classics. The best I've had to date in Paris. They are famous for the beef bourguignon and it did not disappoint! The stew is a lot darker...,5
n-XIbgR-Gwb1CqBMyjwj0w,Chez Fernand,4.4,270,French,9 rue Christine,Paris,75006,"Near our hotel, this was a cozy local meal. Service was fantastic and our server seemed touched by the tip. Food was excellent. I enjoyed it so much that I...",5
n-XIbgR-Gwb1CqBMyjwj0w,Chez Fernand,4.4,270,French,9 rue Christine,Paris,75006,"Checked this place out upon a recommendation from a friend and was not disappointed. I made a reservation, thankfully, as this place was packed on a Friday...",4
n-XIbgR-Gwb1CqBMyjwj0w,Chez Fernand,4.4,270,French,9 rue Christine,Paris,75006,We stopped by for lunch ordered razor clams which were amazing. My wife ordered blood sausage which were good a bit salty. I got their signature beef...,4
n-XIbgR-Gwb1CqBMyjwj0w,Chez Fernand,4.4,270,French,9 rue Christine,Paris,75006,"Reservations are highly recommended. It's a small place and when we ate there on a Thursday night, it was quickly full. 

Speaking of small places, it is...",4
XlBCQgnHlYUByBejO8r79g,L'Epicure,4.6,185,"French, Breakfast & Brunch",112 rue du Faubourg Saint-Honoré,Paris,75008,"We stayed at this hotel and had a privilege to have breakfast at this Michelin 3 star restaurant for breakfast. The space is very elegant, service is top...",5
XlBCQgnHlYUByBejO8r79g,L'Epicure,4.6,185,"French, Breakfast & Brunch",112 rue du Faubourg Saint-Honoré,Paris,75008,"My wife and I celebrated our 35th wedding anniversary at this three star  Michelin restaurant, in Paris, France  and the experience was absolutely stellar....",5
XlBCQgnHlYUByBejO8r79g,L'Epicure,4.6,185,"French, Breakfast & Brunch",112 rue du Faubourg Saint-Honoré,Paris,75008,"Amazing French cuisines with creative cooking techniques, definitely worth the visit. I deeply enjoyed their amuse-bouche and the way they present each dish.",5
XlBCQgnHlYUByBejO8r79g,L'Epicure,4.6,185,"French, Breakfast & Brunch",112 rue du Faubourg Saint-Honoré,Paris,75008,Merci beaucoup!  Beautiful and playful from start to finish!  Highly recommend this restaurant. We throughly enjoyed our three hour experience....,5
XlBCQgnHlYUByBejO8r79g,L'Epicure,4.6,185,"French, Breakfast & Brunch",112 rue du Faubourg Saint-Honoré,Paris,75008,The fantastic 3star Michelin experience. Every course is extremely delicious and much better than what I tried at some French restaurant in NYC :) The...,5
XlBCQgnHlYUByBejO8r79g,L'Epicure,4.6,185,"French, Breakfast & Brunch",112 rue du Faubourg Saint-Honoré,Paris,75008,"First time going to a 3* Michelin Restaurant so decided to opt for classical French as my first time.
---------------------------
-Canapes-
Duck Foie Gras...",4
XlBCQgnHlYUByBejO8r79g,L'Epicure,4.6,185,"French, Breakfast & Brunch",112 rue du Faubourg Saint-Honoré,Paris,75008,"Couldn't come to Paris and go to at least one of the ten three Michelin star restaurants in the city. After doing plenty of research, I opted for Epicure as...",5
XQhDl6ya5GD0o7nf7RRZhw,Bouillon Chartier,3.4,1120,French,7 rue du Faubourg Montmartre,Paris,75009,I have a new appreciation for french fries after this meal. These are one of my favorite types of fries: crisp on the outside but really soft and warm in...,4
XQhDl6ya5GD0o7nf7RRZhw,Bouillon Chartier,3.4,1120,French,7 rue du Faubourg Montmartre,Paris,75009,"Stopped by for an early dinner around 4:30pm on a weeknight. There was no wait and plenty of empty tables, however, we were told to share a table with...",2
XQhDl6ya5GD0o7nf7RRZhw,Bouillon Chartier,3.4,1120,French,7 rue du Faubourg Montmartre,Paris,75009,"This was by far one of the worst, most bland meals I've ever had in My entire life. The vegetables were like steamed cafeteria mush. The dish was cold upon...",1
XQhDl6ya5GD0o7nf7RRZhw,Bouillon Chartier,3.4,1120,French,7 rue du Faubourg Montmartre,Paris,75009,"The prices here are great, so if you're looking for a cheap meal then this is the place. However, the service is abysmal and quality of the food is just so...",1
XQhDl6ya5GD0o7nf7RRZhw,Bouillon Chartier,3.4,1120,French,7 rue du Faubourg Montmartre,Paris,75009,"Go here if u want unedible cheap food. U get what u paid for.
The steak frites was unedible it was tough as heck. The Spaghetti is tasteless, the only thing...",2
XQhDl6ya5GD0o7nf7RRZhw,Bouillon Chartier,3.4,1120,French,7 rue du Faubourg Montmartre,Paris,75009,It's not the greatest french food but you cannot beat the value!! Definitely try if you need to save some cash.  12 euro for steak frites!!,4
XQhDl6ya5GD0o7nf7RRZhw,Bouillon Chartier,3.4,1120,French,7 rue du Faubourg Montmartre,Paris,75009,"While in Paris on vacation, my wife and I and our two small dogs went to Bouillon Chartier for lunch. The place is well known, it's all drop-in (no...",5
JlPLkE5YaR4LzZIB-7J7ZA,La Poule au Pot,4.2,122,French,9 rue Vauvilliers,Paris,75001,"A nearby wine shop recommended this restaurant, without telling us it had a Michelin star. 
We walked in for lunch without a reservation and got the last...",5
JlPLkE5YaR4LzZIB-7J7ZA,La Poule au Pot,4.2,122,French,9 rue Vauvilliers,Paris,75001,"We came here for our last dinner in Paris - though we were a bit full (and the server seemed disappointed we ordered so little), we enjoyed the dishes we...",3
JlPLkE5YaR4LzZIB-7J7ZA,La Poule au Pot,4.2,122,French,9 rue Vauvilliers,Paris,75001,"Simply everything you could from a Parisian bistro. The food and ambiance are sublime. The service is professional but slightly guff, but that is also part...",5
JlPLkE5YaR4LzZIB-7J7ZA,La Poule au Pot,4.2,122,French,9 rue Vauvilliers,Paris,75001,"Parisian Eats 

Finding a quality French bistro proved to be a harder proposition than expected as Paris seems filled with crowded, mediocre tourist...",5
JlPLkE5YaR4LzZIB-7J7ZA,La Poule au Pot,4.2,122,French,9 rue Vauvilliers,Paris,75001,"Let's say it's a 3.5

the Goods:
1. Escargot - as expected.
2. Foie Gras Meatball
3. Fries - stringshoe fries very good
4. Steak - very good

the...",3
JlPLkE5YaR4LzZIB-7J7ZA,La Poule au Pot,4.2,122,French,9 rue Vauvilliers,Paris,75001,"One of the best meals I've had in Paris. We started with the Os a moelle that was accompanied by some crème fraîche, absolutely fantastic! The flambé was...",5
JlPLkE5YaR4LzZIB-7J7ZA,La Poule au Pot,4.2,122,French,9 rue Vauvilliers,Paris,75001,"The service was good, the place is classically beautiful inside, and the food we ordered was tasty (escargot and frogs legs, at least; we did not enjoy the...",4
S1Q2QtWcLP8LUsNeQB7ipQ,Pierre Sang,4.4,172,"French, Korean",55 rue Oberkampf,Paris,75011,"I had an unforgettable experience dining at Pierre Sang. A family friend highly recommended the restaurant, and I booked a reservation about a month in...",5
S1Q2QtWcLP8LUsNeQB7ipQ,Pierre Sang,4.4,172,"French, Korean",55 rue Oberkampf,Paris,75011,Was excited to try Pierre Sang's tasting menu-- had been recommended it by a family friend and also saw great things about it on the internet. We opted for...,5
S1Q2QtWcLP8LUsNeQB7ipQ,Pierre Sang,4.4,172,"French, Korean",55 rue Oberkampf,Paris,75011,"Best French-Korean fusion restaurant in the area.
Staff super friendly and knowledgeable. Good wine recommendations.
Funny twist, they let you guess the...",5
S1Q2QtWcLP8LUsNeQB7ipQ,Pierre Sang,4.4,172,"French, Korean",55 rue Oberkampf,Paris,75011,We were moved to the Loft. This was a bad idea. Smelly walk through alley. Whole night we watched them wash dishes. Food was not hot or cold. This place is...,1
S1Q2QtWcLP8LUsNeQB7ipQ,Pierre Sang,4.4,172,"French, Korean",55 rue Oberkampf,Paris,75011,"One of my favorite meals in Paris so far! I'm a huge fan of Asian fusion, and this exceeded my expectations in taste and presentation. Loved the entire...",5
S1Q2QtWcLP8LUsNeQB7ipQ,Pierre Sang,4.4,172,"French, Korean",55 rue Oberkampf,Paris,75011,Very disappointing. We were seated 10 minutes late and the dinner was rushed. We were told French people like tough fish. They would not tell us what was in...,2
S1Q2QtWcLP8LUsNeQB7ipQ,Pierre Sang,4.4,172,"French, Korean",55 rue Oberkampf,Paris,75011,"Second visit here in 6 months. Still perfect. This time was at the loft location. Service a tad slow, I think probably due to loft situation, which is like...",5
w8i6UUhhAsb7whG1zhAqyQ,Au Bourguignon du Marais,4.3,144,French,52 rue François Miron,Paris,75004,"This was one of my favorite meals while in Paris.

Everyone of the table ordered bouf bourguignon, obviously. We also had escargot, salads, and some very...",5
w8i6UUhhAsb7whG1zhAqyQ,Au Bourguignon du Marais,4.3,144,French,52 rue François Miron,Paris,75004,Came here for dinner after a long exhausting day exploring the beautiful city of Paris! We were one of the last few to enter the restaurant while they were...,4
w8i6UUhhAsb7whG1zhAqyQ,Au Bourguignon du Marais,4.3,144,French,52 rue François Miron,Paris,75004,"In Marais area, more touristy due to the location but good stop for eat and drink if you need a break from shopping in the afternoon.
Friendly, no wifi,...",4
w8i6UUhhAsb7whG1zhAqyQ,Au Bourguignon du Marais,4.3,144,French,52 rue François Miron,Paris,75004,"Service was top notch. Attentive staff and very welcoming. Nice ambience and we had the French onion soup and beef Bourguignon was amazing. Tender,...",5
w8i6UUhhAsb7whG1zhAqyQ,Au Bourguignon du Marais,4.3,144,French,52 rue François Miron,Paris,75004,"Au Bourguignon du Marais came highly recommended, and it did not disappoint. The beef bourguignon was delicious - hearty and warm with plenty of bread to...",5
w8i6UUhhAsb7whG1zhAqyQ,Au Bourguignon du Marais,4.3,144,French,52 rue François Miron,Paris,75004,"The staff is very nice we just try to walk in for brunch , the food was so flavorful and not pricey. For the ambiance maybe if you have advance reservation...",4
w8i6UUhhAsb7whG1zhAqyQ,Au Bourguignon du Marais,4.3,144,French,52 rue François Miron,Paris,75004,Excellent restaurant in Le Marais. Beef Bourguignon is served in a cast iron pot and recommended wine was excellent. Salmon dish was also excellent seating...,5
ZxtU74SJMRoB8ZQXWwNtRQ,Le Soufflé,4.3,366,French,36 rue du Mont Thabor,Paris,75001,"Wonderful restaurant! 

Le Soufflé was simply wonderful! I cannot say enough good things about our lunch and the excellent and kind experience. 

We had...",5
ZxtU74SJMRoB8ZQXWwNtRQ,Le Soufflé,4.3,366,French,36 rue du Mont Thabor,Paris,75001,"It is our 30th anniversary and we decided to celebrate at Le Souffle as we are in Paris.     Whole I am giving it 4 stars, I think it.migjt really be 3,5...",4
ZxtU74SJMRoB8ZQXWwNtRQ,Le Soufflé,4.3,366,French,36 rue du Mont Thabor,Paris,75001,"So cool
Indoor only
Make reservations- only a few tables
One block from les Tuileries park
This little restaurant offer more Soufflés you can imagine
Menu...",4
ZxtU74SJMRoB8ZQXWwNtRQ,Le Soufflé,4.3,366,French,36 rue du Mont Thabor,Paris,75001,"Le Soufflé is in a side street near the Louvre and while it seems tiny, it has a back room.  Reservations are recommended though, because it fills up...",4
ZxtU74SJMRoB8ZQXWwNtRQ,Le Soufflé,4.3,366,French,36 rue du Mont Thabor,Paris,75001,"Came to Paris twice, came to this restaurant twice!  All you can add Grand Marnier to your Grand Marnier soufflé is a must try!",5
ZxtU74SJMRoB8ZQXWwNtRQ,Le Soufflé,4.3,366,French,36 rue du Mont Thabor,Paris,75001,"So many people had recommended this place for my Paris trip so I was so excited to try. 

The restaurant was clean though very crowded. Service was a little...",4
ZxtU74SJMRoB8ZQXWwNtRQ,Le Soufflé,4.3,366,French,36 rue du Mont Thabor,Paris,75001,Merci pour le service aimable. Mon anniversaire était  si spécial. L'ambiance était décontractée et on se sentait comme à la maison.,5
bEvW28II36r2a-L_TWHS7Q,Poulette,4.3,75,French,3 Rue Etienne Marcel,Paris,75001,"We picked Poulette as our last dinner in Paris. We are SO glad we did. 

We started by sharing a delicious rillette, which was just enough to whet the...",5
bEvW28II36r2a-L_TWHS7Q,Poulette,4.3,75,French,3 Rue Etienne Marcel,Paris,75001,Poulette was so good that we went back twice for the duck which was the best duck my husband and I have ever had!!!! Everything we had was delicious. We...,5
bEvW28II36r2a-L_TWHS7Q,Poulette,4.3,75,French,3 Rue Etienne Marcel,Paris,75001,"I was in Paris for 8 days, and ate out 3 times daily (so we experienced a lot of restaurants). 
This was by far, hands down, my favorite restaurant I ate at...",5
bEvW28II36r2a-L_TWHS7Q,Poulette,4.3,75,French,3 Rue Etienne Marcel,Paris,75001,Wonderful ambiance and friendly staff. Our server spoke English well and was able to help us order. We took our kids with us and were able to have a lovely...,5
